entropy, bfr, shf, used, blocked, ratio
20.041667, 0.369495 , 1.093530 , 0.319129 , 0 , 0.00
20.125000, 0.376049 , 1.107513 , 0.320549 , 0 , 0.00
20.125000, 0.376504 , 1.107319 , 0.321259 , 0 , 0.00
20.125000, 0.375765 , 1.104796 , 0.322088 , 0 , 0.00
20.041667, 0.374923 , 1.102059 , 0.323272 , 0 , 0.00
20.041667, 0.374751 , 1.101233 , 0.323509 , 0 , 0.00
20.208333, 0.400938 , 1.132907 , 0.326823 , 0 , 0.00
20.125000, 0.405230 , 1.141086 , 0.325402 , 0 , 0.00
20.291667, 0.415267 , 1.153000 , 0.327178 , 0 , 0.00
20.291667, 0.414441 , 1.151612 , 0.327652 , 0 , 0.00
20.291667, 0.413924 , 1.150326 , 0.328598 , 0 , 0.00
20.375000, 0.413022 , 1.147731 , 0.329545 , 0 , 0.00
20.458333, 0.415182 , 1.149241 , 0.331676 , 0 , 0.00
20.458333, 0.414821 , 1.148729 , 0.332623 , 0 , 0.00
20.458333, 0.416996 , 1.155792 , 0.330374 , 0 , 0.00
20.458333, 0.416441 , 1.153652 , 0.331084 , 0 , 0.00
21.125000, 0.422265 , 1.175565 , 0.326941 , 0 , 0.00
21.208333, 0.422041 , 1.175025 , 0.328362 , 0 , 0.00
21.208333, 0.421843 , 1.173690 , 0.328835 , 0 , 0.00
21.208333, 0.429024 , 1.188632 , 0.323864 , 0 , 0.00
21.208333, 0.428271 , 1.187328 , 0.325758 , 0 , 0.00
21.458333, 0.437232 , 1.203191 , 0.321496 , 0 , 0.00
21.458333, 0.437714 , 1.203651 , 0.322917 , 0 , 0.00
21.458333, 0.435634 , 1.200469 , 0.324574 , 0 , 0.00
21.458333, 0.435356 , 1.199274 , 0.324929 , 0 , 0.00
21.458333, 0.433853 , 1.194960 , 0.326349 , 0 , 0.00
22.125000, 0.453452 , 1.231217 , 0.317353 , 0 , 0.00
22.208333, 0.452474 , 1.237192 , 0.318300 , 0 , 0.00
22.208333, 0.451707 , 1.235501 , 0.319010 , 0 , 0.00
22.291667, 0.454177 , 1.242632 , 0.320431 , 0 , 0.00
22.375000, 0.452709 , 1.240684 , 0.322206 , 0 , 0.00
22.375000, 0.451629 , 1.238862 , 0.323627 , 0 , 0.00
22.541667, 0.451426 , 1.244624 , 0.327415 , 0 , 0.00
23.041667, 0.455985 , 1.260765 , 0.328362 , 0 , 0.00
23.125000, 0.457205 , 1.262540 , 0.331676 , 0 , 0.00
23.125000, 0.456179 , 1.259651 , 0.332505 , 0 , 0.00
23.041667, 0.456028 , 1.257959 , 0.332860 , 0 , 0.00
23.125000, 0.455283 , 1.255359 , 0.333807 , 0 , 0.00
23.291667, 0.456769 , 1.256710 , 0.332860 , 0 , 0.00
23.125000, 0.452940 , 1.246864 , 0.335701 , 0 , 0.00
23.125000, 0.452229 , 1.245400 , 0.336174 , 0 , 0.00
23.041667, 0.451437 , 1.242152 , 0.337121 , 0 , 0.00
23.125000, 0.449683 , 1.238234 , 0.339607 , 0 , 0.00
23.125000, 0.451564 , 1.237297 , 0.341501 , 0 , 0.00
23.208333, 0.450440 , 1.237244 , 0.343987 , 0 , 0.00
23.291667, 0.453770 , 1.245303 , 0.341619 , 0 , 0.00
23.208333, 0.451698 , 1.239202 , 0.344460 , 0 , 0.00
23.208333, 0.449500 , 1.232124 , 0.346591 , 0 , 0.00
23.208333, 0.448559 , 1.229221 , 0.347775 , 0 , 0.00
23.125000, 0.448188 , 1.227997 , 0.348011 , 0 , 0.00
23.125000, 0.447760 , 1.226797 , 0.348366 , 0 , 0.00
23.291667, 0.457039 , 1.235512 , 0.351681 , 0 , 0.00
23.291667, 0.456467 , 1.232824 , 0.352391 , 0 , 0.00
23.125000, 0.456045 , 1.230968 , 0.352746 , 0 , 0.00
23.125000, 0.457589 , 1.230183 , 0.354167 , 0 , 0.00
23.291667, 0.459979 , 1.237717 , 0.351681 , 0 , 0.00
23.291667, 0.458903 , 1.235810 , 0.353101 , 0 , 0.00
23.458333, 0.457291 , 1.234681 , 0.354522 , 0 , 0.00
23.458333, 0.457820 , 1.234406 , 0.354995 , 0 , 0.00
23.625000, 0.460931 , 1.243755 , 0.352154 , 0 , 0.00
23.625000, 0.459991 , 1.241264 , 0.352865 , 0 , 0.00
23.375000, 0.459266 , 1.237592 , 0.353575 , 0 , 0.00
23.375000, 0.458393 , 1.234912 , 0.354522 , 0 , 0.00
23.375000, 0.458258 , 1.234514 , 0.354640 , 0 , 0.00
23.041667, 0.461641 , 1.244276 , 0.351444 , 0 , 0.00
22.791667, 0.460504 , 1.238489 , 0.352865 , 0 , 0.00
22.958333, 0.463631 , 1.245324 , 0.354640 , 0 , 0.00
23.041667, 0.464575 , 1.248828 , 0.353456 , 0 , 0.00
23.208333, 0.469969 , 1.260037 , 0.347183 , 0 , 0.00
23.291667, 0.469024 , 1.257215 , 0.348840 , 0 , 0.00
23.208333, 0.451308 , 1.238040 , 0.345526 , 0 , 0.00
23.125000, 0.451089 , 1.237009 , 0.345762 , 0 , 0.00
23.125000, 0.449794 , 1.234568 , 0.347420 , 0 , 0.00
23.166667, 0.449444 , 1.232744 , 0.347893 , 0 , 0.00
23.333333, 0.446240 , 1.230644 , 0.350379 , 0 , 0.00
23.500000, 0.446678 , 1.238086 , 0.346236 , 0 , 0.00
23.500000, 0.446013 , 1.235728 , 0.346946 , 0 , 0.00
23.500000, 0.445220 , 1.233733 , 0.347656 , 0 , 0.00
23.416667, 0.444652 , 1.230841 , 0.348366 , 0 , 0.00
23.583333, 0.446522 , 1.239511 , 0.345407 , 0 , 0.00
23.666667, 0.452000 , 1.248593 , 0.348248 , 0 , 0.00
23.666667, 0.451824 , 1.248249 , 0.348485 , 0 , 0.00
23.416667, 0.451361 , 1.245845 , 0.348958 , 0 , 0.00
23.333333, 0.450827 , 1.243725 , 0.349432 , 0 , 0.00
23.333333, 0.450640 , 1.243118 , 0.349669 , 0 , 0.00
23.416667, 0.462631 , 1.256405 , 0.353456 , 0 , 0.00
23.416667, 0.461888 , 1.253414 , 0.354403 , 0 , 0.00
23.416667, 0.460054 , 1.248303 , 0.355824 , 0 , 0.00
23.416667, 0.458912 , 1.246800 , 0.357718 , 0 , 0.00
23.416667, 0.458137 , 1.243588 , 0.358665 , 0 , 0.00
23.500000, 0.459526 , 1.245260 , 0.361979 , 0 , 0.00
23.500000, 0.459532 , 1.244705 , 0.362453 , 0 , 0.00
23.500000, 0.457666 , 1.242026 , 0.363400 , 0 , 0.00
23.666667, 0.456151 , 1.246863 , 0.365175 , 0 , 0.00
23.666667, 0.456008 , 1.245651 , 0.366596 , 0 , 0.00
23.666667, 0.455577 , 1.245133 , 0.367306 , 0 , 0.00
23.666667, 0.454475 , 1.241633 , 0.368726 , 0 , 0.00
24.083333, 0.464993 , 1.284279 , 0.355824 , 0 , 0.00
24.250000, 0.463862 , 1.281454 , 0.357244 , 0 , 0.00
24.250000, 0.463473 , 1.280131 , 0.357718 , 0 , 0.00
24.333333, 0.466034 , 1.287187 , 0.355942 , 0 , 0.00
24.333333, 0.465218 , 1.284196 , 0.356889 , 0 , 0.00
24.333333, 0.463319 , 1.281879 , 0.359375 , 0 , 0.00
24.333333, 0.461827 , 1.277630 , 0.360795 , 0 , 0.00
24.250000, 0.461029 , 1.273806 , 0.361861 , 0 , 0.00
24.416667, 0.482099 , 1.310222 , 0.355824 , 0 , 0.00
24.333333, 0.481069 , 1.306638 , 0.356771 , 0 , 0.00
24.333333, 0.480731 , 1.305942 , 0.357244 , 0 , 0.00
24.416667, 0.492000 , 1.312289 , 0.360085 , 0 , 0.00
24.416667, 0.490649 , 1.308069 , 0.361269 , 0 , 0.00
24.333333, 0.490081 , 1.305250 , 0.361979 , 0 , 0.00
24.333333, 0.489629 , 1.303748 , 0.362453 , 0 , 0.00
24.416667, 0.487605 , 1.299072 , 0.364347 , 0 , 0.00
24.166667, 0.492589 , 1.310785 , 0.359257 , 0 , 0.00
24.250000, 0.490354 , 1.306276 , 0.360914 , 0 , 0.00
24.333333, 0.494753 , 1.311075 , 0.362689 , 0 , 0.00
24.333333, 0.493580 , 1.307755 , 0.363873 , 0 , 0.00
24.333333, 0.493343 , 1.306329 , 0.364820 , 0 , 0.00
24.333333, 0.491588 , 1.303019 , 0.366477 , 0 , 0.00
24.500000, 0.495495 , 1.309366 , 0.370265 , 0 , 0.00
24.333333, 0.500119 , 1.319928 , 0.365767 , 0 , 0.00
24.333333, 0.499503 , 1.318105 , 0.366714 , 0 , 0.00
24.333333, 0.499831 , 1.322469 , 0.365885 , 0 , 0.00
24.583333, 0.510922 , 1.348719 , 0.363400 , 0 , 0.00
24.583333, 0.513574 , 1.347378 , 0.365767 , 0 , 0.00
24.666667, 0.513315 , 1.349503 , 0.366122 , 0 , 0.00
24.750000, 0.520715 , 1.356400 , 0.368016 , 0 , 0.00
24.583333, 0.520131 , 1.351409 , 0.370384 , 0 , 0.00
24.666667, 0.514024 , 1.360557 , 0.361742 , 0 , 0.00
24.666667, 0.513436 , 1.358197 , 0.362453 , 0 , 0.00
25.166667, 0.515859 , 1.368021 , 0.359967 , 0 , 0.00
25.166667, 0.515611 , 1.367134 , 0.360322 , 0 , 0.00
25.166667, 0.522908 , 1.373994 , 0.362808 , 0 , 0.00
25.166667, 0.521365 , 1.371447 , 0.364702 , 0 , 0.00
25.083333, 0.530095 , 1.390059 , 0.356297 , 0 , 0.00
25.083333, 0.533192 , 1.388286 , 0.358783 , 0 , 0.00
25.083333, 0.532590 , 1.385074 , 0.359730 , 0 , 0.00
25.083333, 0.531787 , 1.382392 , 0.360559 , 0 , 0.00
25.000000, 0.540716 , 1.389632 , 0.359730 , 0 , 0.00
25.083333, 0.539426 , 1.391598 , 0.361151 , 0 , 0.00
25.166667, 0.540021 , 1.393447 , 0.360795 , 0 , 0.00
25.166667, 0.539947 , 1.392755 , 0.361032 , 0 , 0.00
25.000000, 0.538824 , 1.388857 , 0.362098 , 0 , 0.00
25.000000, 0.539633 , 1.388958 , 0.363518 , 0 , 0.00
24.916667, 0.543235 , 1.396757 , 0.361269 , 0 , 0.00
25.166667, 0.548777 , 1.410750 , 0.356061 , 0 , 0.00
25.250000, 0.548432 , 1.410885 , 0.357481 , 0 , 0.00
25.416667, 0.549763 , 1.416865 , 0.356889 , 0 , 0.00
25.500000, 0.562967 , 1.424757 , 0.359730 , 0 , 0.00
25.666667, 0.560955 , 1.423776 , 0.362571 , 0 , 0.00
25.583333, 0.560711 , 1.422552 , 0.362808 , 0 , 0.00
25.500000, 0.559899 , 1.417024 , 0.364465 , 0 , 0.00
25.583333, 0.565555 , 1.416136 , 0.367306 , 0 , 0.00
25.750000, 0.571137 , 1.431852 , 0.362926 , 0 , 0.00
25.541667, 0.570797 , 1.432756 , 0.362098 , 0 , 0.00
25.541667, 0.570664 , 1.431330 , 0.362453 , 0 , 0.00
25.541667, 0.570051 , 1.429652 , 0.363163 , 0 , 0.00
25.541667, 0.569306 , 1.427055 , 0.364347 , 0 , 0.00
25.458333, 0.568351 , 1.423829 , 0.365412 , 0 , 0.00
25.708333, 0.565786 , 1.417639 , 0.368253 , 0 , 0.00
25.458333, 0.569445 , 1.423569 , 0.363873 , 0 , 0.00
25.458333, 0.568610 , 1.422691 , 0.365294 , 0 , 0.00
25.541667, 0.576011 , 1.428448 , 0.366714 , 0 , 0.00
25.458333, 0.575775 , 1.426839 , 0.367424 , 0 , 0.00
25.541667, 0.583208 , 1.435134 , 0.369792 , 0 , 0.00
25.541667, 0.581304 , 1.431622 , 0.371686 , 0 , 0.00
25.625000, 0.587974 , 1.431618 , 0.374171 , 0 , 0.00
25.541667, 0.588551 , 1.433325 , 0.373343 , 0 , 0.00
25.375000, 0.587968 , 1.430186 , 0.374053 , 0 , 0.00
25.458333, 0.587555 , 1.431134 , 0.374527 , 0 , 0.00
25.375000, 0.587124 , 1.427105 , 0.376302 , 0 , 0.00
25.125000, 0.586754 , 1.424701 , 0.376776 , 0 , 0.00
25.208333, 0.586235 , 1.423028 , 0.377486 , 0 , 0.00
25.291667, 0.597143 , 1.433572 , 0.378906 , 0 , 0.00
25.375000, 0.595057 , 1.427614 , 0.381747 , 0 , 0.00
25.375000, 0.598968 , 1.433881 , 0.377367 , 0 , 0.00
25.375000, 0.598414 , 1.431328 , 0.378078 , 0 , 0.00
25.291667, 0.598056 , 1.429782 , 0.378433 , 0 , 0.00
25.291667, 0.597806 , 1.429045 , 0.378670 , 0 , 0.00
25.291667, 0.597626 , 1.427990 , 0.379143 , 0 , 0.00
25.291667, 0.597107 , 1.425472 , 0.380327 , 0 , 0.00
25.250000, 0.597050 , 1.424778 , 0.380445 , 0 , 0.00
25.333333, 0.594949 , 1.419956 , 0.382576 , 0 , 0.00
25.416667, 0.597879 , 1.426597 , 0.383168 , 0 , 0.00
25.416667, 0.597346 , 1.424203 , 0.384115 , 0 , 0.00
25.500000, 0.596885 , 1.424574 , 0.384825 , 0 , 0.00
25.500000, 0.594540 , 1.419016 , 0.387666 , 0 , 0.00
25.583333, 0.593023 , 1.413506 , 0.389796 , 0 , 0.00
25.541667, 0.592668 , 1.411386 , 0.390270 , 0 , 0.00
25.166667, 0.592672 , 1.409746 , 0.390507 , 0 , 0.00
25.083333, 0.592791 , 1.408754 , 0.389678 , 0 , 0.00
25.000000, 0.597233 , 1.411395 , 0.390743 , 0 , 0.00
25.000000, 0.596326 , 1.408284 , 0.391809 , 0 , 0.00
25.166667, 0.595339 , 1.410470 , 0.394176 , 0 , 0.00
25.000000, 0.593572 , 1.404686 , 0.395597 , 0 , 0.00
25.083333, 0.592238 , 1.400680 , 0.397017 , 0 , 0.00
25.250000, 0.595141 , 1.414541 , 0.391454 , 0 , 0.00
25.333333, 0.594323 , 1.413019 , 0.392874 , 0 , 0.00
25.333333, 0.594184 , 1.412722 , 0.393111 , 0 , 0.00
24.958333, 0.596666 , 1.418011 , 0.390270 , 0 , 0.00
24.958333, 0.596244 , 1.415856 , 0.390980 , 0 , 0.00
24.791667, 0.592989 , 1.416428 , 0.386127 , 0 , 0.00
24.875000, 0.591503 , 1.414102 , 0.388021 , 0 , 0.00
24.958333, 0.589272 , 1.408295 , 0.389915 , 0 , 0.00
25.375000, 0.591577 , 1.421025 , 0.386955 , 0 , 0.00
25.375000, 0.591540 , 1.420651 , 0.387074 , 0 , 0.00
25.458333, 0.590418 , 1.415000 , 0.389915 , 0 , 0.00
25.375000, 0.589372 , 1.411032 , 0.391335 , 0 , 0.00
25.291667, 0.589155 , 1.408140 , 0.392045 , 0 , 0.00
25.375000, 0.592743 , 1.424842 , 0.385180 , 0 , 0.00
25.458333, 0.591688 , 1.422109 , 0.386600 , 0 , 0.00
25.458333, 0.591058 , 1.420616 , 0.387192 , 0 , 0.00
25.458333, 0.589828 , 1.416696 , 0.388849 , 0 , 0.00
25.291667, 0.588014 , 1.410204 , 0.390507 , 0 , 0.00
25.458333, 0.605094 , 1.420469 , 0.393348 , 0 , 0.00
25.458333, 0.604552 , 1.417580 , 0.394176 , 0 , 0.00
26.375000, 0.619849 , 1.456179 , 0.386837 , 0 , 0.00
26.458333, 0.618209 , 1.449280 , 0.389323 , 0 , 0.00
26.458333, 0.618015 , 1.448618 , 0.389796 , 0 , 0.00
26.541667, 0.619154 , 1.446810 , 0.392637 , 0 , 0.00
26.458333, 0.619034 , 1.446116 , 0.392756 , 0 , 0.00
26.375000, 0.619061 , 1.449342 , 0.392756 , 0 , 0.00
26.375000, 0.618581 , 1.447310 , 0.393466 , 0 , 0.00
26.458333, 0.617602 , 1.443446 , 0.394650 , 0 , 0.00
26.458333, 0.617530 , 1.442621 , 0.394886 , 0 , 0.00
26.375000, 0.617420 , 1.440929 , 0.395241 , 0 , 0.00
26.458333, 0.624619 , 1.446804 , 0.397727 , 0 , 0.00
26.625000, 0.631141 , 1.452322 , 0.400568 , 0 , 0.00
26.708333, 0.630865 , 1.450913 , 0.402225 , 0 , 0.00
27.041667, 0.633894 , 1.467999 , 0.397491 , 0 , 0.00
27.041667, 0.633396 , 1.465317 , 0.398319 , 0 , 0.00
27.291667, 0.641135 , 1.473328 , 0.401634 , 0 , 0.00
27.208333, 0.640745 , 1.469993 , 0.402580 , 0 , 0.00
27.541667, 0.656680 , 1.491716 , 0.404119 , 0 , 0.00
27.458333, 0.655760 , 1.488470 , 0.404948 , 0 , 0.00
27.541667, 0.662249 , 1.487057 , 0.409683 , 0 , 0.00
27.291667, 0.667382 , 1.503712 , 0.402462 , 0 , 0.00
27.291667, 0.666817 , 1.501125 , 0.403172 , 0 , 0.00
27.208333, 0.666656 , 1.499005 , 0.403646 , 0 , 0.00
27.208333, 0.666601 , 1.498537 , 0.403883 , 0 , 0.00
27.291667, 0.666502 , 1.498164 , 0.404119 , 0 , 0.00
27.208333, 0.666766 , 1.503280 , 0.401278 , 0 , 0.00
27.125000, 0.666619 , 1.501160 , 0.401752 , 0 , 0.00
27.125000, 0.666177 , 1.497948 , 0.402699 , 0 , 0.00
27.208333, 0.665508 , 1.495784 , 0.403646 , 0 , 0.00
27.375000, 0.674388 , 1.497032 , 0.406487 , 0 , 0.00
27.291667, 0.673945 , 1.493785 , 0.407315 , 0 , 0.00
27.291667, 0.673780 , 1.492381 , 0.407670 , 0 , 0.00
27.291667, 0.673134 , 1.488500 , 0.408736 , 0 , 0.00
27.333333, 0.674387 , 1.494691 , 0.406250 , 0 , 0.00
27.333333, 0.673413 , 1.491771 , 0.407434 , 0 , 0.00
27.500000, 0.671652 , 1.486525 , 0.410748 , 0 , 0.00
27.583333, 0.670516 , 1.483744 , 0.412169 , 0 , 0.00
27.666667, 0.670905 , 1.483279 , 0.413944 , 0 , 0.00
27.750000, 0.673331 , 1.489193 , 0.409683 , 0 , 0.00
27.750000, 0.674545 , 1.487697 , 0.412169 , 0 , 0.00
27.500000, 0.673048 , 1.477027 , 0.415009 , 0 , 0.00
27.333333, 0.672416 , 1.472787 , 0.415956 , 0 , 0.00
27.666667, 0.673896 , 1.492303 , 0.408854 , 0 , 0.00
27.583333, 0.673110 , 1.485726 , 0.411340 , 0 , 0.00
27.625000, 0.672959 , 1.484636 , 0.411813 , 0 , 0.00
27.625000, 0.672633 , 1.483352 , 0.412169 , 0 , 0.00
27.541667, 0.671159 , 1.477097 , 0.414536 , 0 , 0.00
27.541667, 0.669755 , 1.473073 , 0.416312 , 0 , 0.00
27.541667, 0.668470 , 1.469616 , 0.418205 , 0 , 0.00
27.625000, 0.667631 , 1.467389 , 0.419271 , 0 , 0.00
27.625000, 0.668983 , 1.471443 , 0.417614 , 0 , 0.00
27.625000, 0.668788 , 1.470539 , 0.417850 , 0 , 0.00
27.625000, 0.668594 , 1.469678 , 0.418205 , 0 , 0.00
27.708333, 0.667864 , 1.465952 , 0.419152 , 0 , 0.00
27.791667, 0.665823 , 1.461353 , 0.421638 , 0 , 0.00
27.875000, 0.670097 , 1.467369 , 0.422585 , 0 , 0.00
27.791667, 0.669886 , 1.465249 , 0.423059 , 0 , 0.00
27.708333, 0.669534 , 1.464025 , 0.423295 , 0 , 0.00
27.708333, 0.666774 , 1.475023 , 0.417850 , 0 , 0.00
27.708333, 0.666493 , 1.473908 , 0.418561 , 0 , 0.00
27.875000, 0.674361 , 1.477984 , 0.421875 , 0 , 0.00
28.041667, 0.679392 , 1.480726 , 0.424716 , 0 , 0.00
28.041667, 0.678967 , 1.478502 , 0.426136 , 0 , 0.00
28.125000, 0.678657 , 1.477920 , 0.426965 , 0 , 0.00
28.125000, 0.678170 , 1.476206 , 0.427675 , 0 , 0.00
28.208333, 0.677258 , 1.472692 , 0.429569 , 0 , 0.00
28.375000, 0.679019 , 1.484388 , 0.424479 , 0 , 0.00
28.375000, 0.687725 , 1.489662 , 0.426610 , 0 , 0.00
28.458333, 0.687868 , 1.486920 , 0.428741 , 0 , 0.00
28.208333, 0.687550 , 1.484838 , 0.429096 , 0 , 0.00
27.958333, 0.687249 , 1.482756 , 0.429451 , 0 , 0.00
27.958333, 0.686781 , 1.480760 , 0.429924 , 0 , 0.00
28.291667, 0.692323 , 1.502506 , 0.423651 , 0 , 0.00
28.333333, 0.692127 , 1.500292 , 0.424361 , 0 , 0.00
28.333333, 0.690892 , 1.495924 , 0.426018 , 0 , 0.00
28.250000, 0.693964 , 1.503590 , 0.420573 , 0 , 0.00
28.166667, 0.693758 , 1.502522 , 0.420810 , 0 , 0.00
28.333333, 0.693710 , 1.497306 , 0.423651 , 0 , 0.00
28.333333, 0.692153 , 1.504759 , 0.418679 , 0 , 0.00
28.583333, 0.708135 , 1.514226 , 0.423414 , 0 , 0.00
28.666667, 0.707824 , 1.514226 , 0.423887 , 0 , 0.00
28.500000, 0.709923 , 1.521806 , 0.420218 , 0 , 0.00
28.500000, 0.708016 , 1.518405 , 0.422704 , 0 , 0.00
28.416667, 0.706587 , 1.511304 , 0.424834 , 0 , 0.00
28.416667, 0.706047 , 1.508313 , 0.425781 , 0 , 0.00
28.916667, 0.707927 , 1.522674 , 0.422822 , 0 , 0.00
28.916667, 0.707645 , 1.520809 , 0.423414 , 0 , 0.00
28.916667, 0.707178 , 1.518357 , 0.424361 , 0 , 0.00
29.000000, 0.708706 , 1.517730 , 0.426255 , 0 , 0.00
28.916667, 0.708486 , 1.516506 , 0.426491 , 0 , 0.00
29.250000, 0.711730 , 1.533890 , 0.421165 , 0 , 0.00
29.250000, 0.711559 , 1.532404 , 0.421638 , 0 , 0.00
29.250000, 0.713380 , 1.531080 , 0.423295 , 0 , 0.00
29.333333, 0.713811 , 1.530025 , 0.424242 , 0 , 0.00
29.166667, 0.712962 , 1.523533 , 0.425900 , 0 , 0.00
29.166667, 0.712385 , 1.521174 , 0.426610 , 0 , 0.00
29.166667, 0.711619 , 1.515896 , 0.429451 , 0 , 0.00
29.333333, 0.706031 , 1.518983 , 0.426018 , 0 , 0.00
29.250000, 0.705727 , 1.515647 , 0.426965 , 0 , 0.00
29.166667, 0.704125 , 1.509707 , 0.428859 , 0 , 0.00
29.166667, 0.704005 , 1.509190 , 0.429096 , 0 , 0.00
29.166667, 0.704558 , 1.504947 , 0.431463 , 0 , 0.00
29.333333, 0.705208 , 1.514498 , 0.429924 , 0 , 0.00
29.333333, 0.705048 , 1.513569 , 0.430279 , 0 , 0.00
29.416667, 0.703729 , 1.506269 , 0.432410 , 0 , 0.00
29.416667, 0.702991 , 1.502422 , 0.433830 , 0 , 0.00
29.250000, 0.702638 , 1.498183 , 0.434777 , 0 , 0.00
29.250000, 0.702313 , 1.494805 , 0.435724 , 0 , 0.00
29.250000, 0.702023 , 1.493334 , 0.436198 , 0 , 0.00
29.291667, 0.701818 , 1.492320 , 0.436553 , 0 , 0.00
29.208333, 0.701442 , 1.490742 , 0.437027 , 0 , 0.00
29.125000, 0.699361 , 1.486931 , 0.439867 , 0 , 0.00
29.041667, 0.698816 , 1.484884 , 0.440814 , 0 , 0.00
28.958333, 0.701845 , 1.494996 , 0.436080 , 0 , 0.00
29.125000, 0.700950 , 1.491227 , 0.438565 , 0 , 0.00
29.125000, 0.700398 , 1.486749 , 0.440341 , 0 , 0.00
29.125000, 0.699930 , 1.485864 , 0.440814 , 0 , 0.00
29.291667, 0.701523 , 1.480311 , 0.443655 , 0 , 0.00
29.291667, 0.701252 , 1.479353 , 0.443892 , 0 , 0.00
29.291667, 0.706493 , 1.503352 , 0.435606 , 0 , 0.00
29.291667, 0.706001 , 1.500665 , 0.436316 , 0 , 0.00
29.625000, 0.710000 , 1.525445 , 0.429096 , 0 , 0.00
29.625000, 0.709906 , 1.524589 , 0.429332 , 0 , 0.00
29.708333, 0.709126 , 1.521681 , 0.430753 , 0 , 0.00
29.708333, 0.709056 , 1.520683 , 0.430990 , 0 , 0.00
29.708333, 0.708402 , 1.518364 , 0.431700 , 0 , 0.00
29.708333, 0.708089 , 1.517125 , 0.432647 , 0 , 0.00
29.541667, 0.706864 , 1.508306 , 0.435014 , 0 , 0.00
29.625000, 0.702338 , 1.516609 , 0.426255 , 0 , 0.00
29.541667, 0.701822 , 1.513906 , 0.426965 , 0 , 0.00
29.541667, 0.700893 , 1.508434 , 0.428385 , 0 , 0.00
29.458333, 0.700309 , 1.504454 , 0.429806 , 0 , 0.00
29.375000, 0.702914 , 1.504812 , 0.431700 , 0 , 0.00
29.208333, 0.705039 , 1.512111 , 0.427912 , 0 , 0.00
29.291667, 0.704213 , 1.508801 , 0.429569 , 0 , 0.00
29.291667, 0.703693 , 1.505237 , 0.430990 , 0 , 0.00
29.291667, 0.702112 , 1.497127 , 0.434304 , 0 , 0.00
29.291667, 0.701699 , 1.496121 , 0.435133 , 0 , 0.00
29.291667, 0.703340 , 1.504910 , 0.431226 , 0 , 0.00
29.375000, 0.703012 , 1.503962 , 0.431937 , 0 , 0.00
29.458333, 0.701796 , 1.501135 , 0.433357 , 0 , 0.00
29.625000, 0.709236 , 1.508817 , 0.436198 , 0 , 0.00
29.791667, 0.710647 , 1.514627 , 0.434541 , 0 , 0.00
29.833333, 0.710496 , 1.513629 , 0.434777 , 0 , 0.00
29.833333, 0.711232 , 1.518669 , 0.432647 , 0 , 0.00
29.666667, 0.710551 , 1.513773 , 0.433594 , 0 , 0.00
29.666667, 0.710130 , 1.511841 , 0.434304 , 0 , 0.00
29.750000, 0.709320 , 1.510763 , 0.435014 , 0 , 0.00
29.750000, 0.709030 , 1.508743 , 0.435843 , 0 , 0.00
30.083333, 0.713954 , 1.537632 , 0.425900 , 0 , 0.00
30.250000, 0.717683 , 1.558907 , 0.419626 , 0 , 0.00
30.333333, 0.717229 , 1.560017 , 0.420691 , 0 , 0.00
30.333333, 0.717537 , 1.558894 , 0.421875 , 0 , 0.00
30.333333, 0.716631 , 1.553831 , 0.424716 , 0 , 0.00
30.416667, 0.715983 , 1.551424 , 0.426610 , 0 , 0.00
30.250000, 0.715420 , 1.547510 , 0.427557 , 0 , 0.00
30.541667, 0.720451 , 1.570207 , 0.419034 , 0 , 0.00
30.625000, 0.722151 , 1.569377 , 0.421520 , 0 , 0.00
30.541667, 0.721756 , 1.566259 , 0.422230 , 0 , 0.00
30.625000, 0.720912 , 1.561409 , 0.423651 , 0 , 0.00
30.625000, 0.720514 , 1.559264 , 0.424598 , 0 , 0.00
30.458333, 0.719539 , 1.554228 , 0.425781 , 0 , 0.00
30.041667, 0.712170 , 1.562763 , 0.417614 , 0 , 0.00
30.041667, 0.712869 , 1.561567 , 0.418679 , 0 , 0.00
30.125000, 0.712369 , 1.560811 , 0.419744 , 0 , 0.00
30.125000, 0.712928 , 1.559452 , 0.421402 , 0 , 0.00
30.208333, 0.713280 , 1.561458 , 0.420336 , 0 , 0.00
30.291667, 0.713079 , 1.559904 , 0.420810 , 0 , 0.00
30.291667, 0.712847 , 1.558274 , 0.421283 , 0 , 0.00
30.333333, 0.712290 , 1.555917 , 0.422230 , 0 , 0.00
30.333333, 0.711663 , 1.553338 , 0.423651 , 0 , 0.00
30.333333, 0.711155 , 1.551430 , 0.424361 , 0 , 0.00
30.333333, 0.710978 , 1.551696 , 0.422230 , 0 , 0.00
30.333333, 0.719634 , 1.553111 , 0.426018 , 0 , 0.00
30.333333, 0.719237 , 1.550559 , 0.426728 , 0 , 0.00
30.333333, 0.717712 , 1.543380 , 0.429214 , 0 , 0.00
30.333333, 0.716929 , 1.539639 , 0.430871 , 0 , 0.00
30.333333, 0.716545 , 1.537441 , 0.431463 , 0 , 0.00
30.250000, 0.716268 , 1.534622 , 0.432173 , 0 , 0.00
30.083333, 0.715477 , 1.530519 , 0.433594 , 0 , 0.00
30.000000, 0.715161 , 1.528399 , 0.434067 , 0 , 0.00
29.833333, 0.714232 , 1.524159 , 0.435014 , 0 , 0.00
29.833333, 0.713905 , 1.522956 , 0.435488 , 0 , 0.00
