"entropy";"pc";"bfr";"shf";"msi";"used";"demandsq";"lockss";"ratio"
"29.250000";"1.360978";"0.728856";"1.261130";"325.375000";"0.564512";"2";"0";"0.010000"
"41.325581";"1.040665";"0.802143";"1.426585";"339.953488";"0.553184";"10";"3";"0.460000"
"28.627907";"1.845867";"0.739947";"1.324048";"331.232558";"0.518961";"7";"3";"0.370000"
"31.380952";"1.429748";"0.753807";"1.241092";"334.619048";"0.596320";"8";"0";"0.010000"
"30.023256";"2.570653";"0.713598";"1.346439";"325.209302";"0.487315";"8";"2";"0.150000"
"44.095238";"0.121205";"0.830875";"0.971141";"347.523810";"0.756764";"6";"2";"0.280000"
"30.380952";"1.101738";"0.695802";"1.099125";"340.333333";"0.640287";"2";"0";"0.010000"
"8.916667";"58.113436";"0.098383";"0.475025";"78.000000";"0.138376";"3";"0";"0.000000"
"7.833333";"78.225156";"0.097290";"0.474763";"80.333333";"0.146780";"6";"0";"0.000000"
"37.697674";"1.539457";"0.775954";"1.583205";"335.534884";"0.469807";"4";"0";"0.170000"
"31.291667";"2.013954";"0.750507";"1.482152";"329.625000";"0.475379";"8";"1";"0.010000"
"31.285714";"1.899495";"0.693795";"1.289205";"308.857143";"0.544102";"8";"3";"0.010000"
"9.250000";"66.495261";"0.112060";"0.543564";"91.708333";"0.167377";"5";"0";"0.000000"
"31.208333";"1.490092";"0.712732";"1.255667";"325.041667";"0.555753";"5";"0";"0.160000"
"38.291667";"0.315772";"0.782702";"1.068998";"345.541667";"0.706676";"4";"0";"0.360000"
"30.541667";"1.620396";"0.701177";"1.279514";"319.500000";"0.541312";"3";"0";"0.010000"
"41.458333";"0.759367";"0.808018";"1.373591";"338.250000";"0.592211";"4";"0";"0.330000"
"41.166667";"0.218066";"0.837845";"1.112554";"345.541667";"0.710464";"5";"2";"0.550000"
"29.083333";"1.870541";"0.703801";"1.235975";"330.750000";"0.555279";"8";"1";"0.020000"
"41.285714";"0.479450";"0.760773";"1.213154";"334.619048";"0.646374";"2";"0";"0.380000"
"3.833333";"137.120683";"0.031765";"0.198243";"32.708333";"0.066170";"6";"0";"0.000000"
"30.166667";"1.286790";"0.712914";"1.228535";"326.791667";"0.585819";"7";"1";"0.010000"
"40.857143";"0.410028";"0.801780";"1.148523";"341.952381";"0.678977";"3";"0";"0.500000"
"9.625000";"45.709266";"0.137537";"0.601741";"95.208333";"0.155185";"7";"0";"0.000000"
"29.291667";"1.005543";"0.726072";"1.194874";"331.250000";"0.593987";"8";"3";"0.020000"
"37.875000";"0.827312";"0.777318";"1.402927";"337.208333";"0.559067";"2";"0";"0.140000"
"32.000000";"3.325170";"0.737913";"1.562672";"327.627907";"0.391583";"9";"1";"0.110000"
"47.523810";"0.159448";"0.846559";"1.080027";"349.047619";"0.732684";"8";"1";"0.370000"
"7.083333";"68.131564";"0.072313";"0.381828";"65.708333";"0.125473";"2";"0";"0.000000"
"42.488372";"1.104206";"0.787638";"1.384618";"334.627907";"0.566927";"6";"3";"0.380000"
"44.916667";"0.167740";"0.828773";"1.146040";"347.958333";"0.709280";"4";"1";"0.600000"
"8.958333";"57.469624";"0.138892";"0.600738";"95.500000";"0.154238";"3";"0";"0.000000"
"30.875000";"1.281660";"0.747469";"1.228942";"333.916667";"0.583333";"5";"0";"0.190000"
"7.250000";"69.085091";"0.088344";"0.422974";"66.000000";"0.110322";"5";"0";"0.000000"
"42.619048";"0.522254";"0.826130";"1.325427";"345.333333";"0.622835";"4";"1";"0.350000"
"3.166667";"163.208371";"0.022019";"0.147552";"26.208333";"0.056345";"8";"0";"0.000000"
"30.500000";"1.968355";"0.687116";"1.327206";"326.666667";"0.512429";"4";"1";"0.020000"
"7.208333";"81.990847";"0.070621";"0.388944";"63.291667";"0.120028";"3";"0";"0.000000"
"46.333333";"0.733690";"0.835462";"1.524651";"343.857143";"0.565341";"5";"0";"0.100000"
"35.348837";"1.650246";"0.761494";"1.353214";"328.139535";"0.533761";"4";"2";"0.360000"
"30.083333";"1.911633";"0.689468";"1.284816";"322.916667";"0.526515";"3";"1";"0.010000"
"44.809524";"0.151820";"0.838507";"1.111670";"347.476190";"0.716315";"8";"4";"0.410000"
"41.458333";"0.743030";"0.815210";"1.471635";"335.541667";"0.555871";"10";"1";"0.160000"
"41.142857";"0.198308";"0.820859";"1.031630";"348.809524";"0.734443";"5";"4";"0.490000"
"38.791667";"0.247654";"0.798646";"1.083136";"347.166667";"0.707505";"5";"1";"0.500000"
"26.833333";"2.176757";"0.698407";"1.260697";"334.416667";"0.529119";"3";"0";"0.260000"
"31.666667";"1.478006";"0.767465";"1.315062";"335.375000";"0.554924";"1";"0";"0.010000"
"39.666667";"0.743374";"0.815604";"1.423004";"342.047619";"0.575622";"5";"0";"0.110000"
"40.000000";"0.726990";"0.789829";"1.423701";"338.291667";"0.555279";"3";"1";"0.210000"
"27.720930";"3.499315";"0.717149";"1.276304";"314.418605";"0.501321";"6";"0";"0.110000"
"31.625000";"2.493531";"0.696988";"1.383660";"304.833333";"0.486861";"5";"1";"0.010000"
"37.500000";"0.229597";"0.793432";"1.065027";"344.958333";"0.712240";"7";"1";"0.390000"
"6.041667";"107.530236";"0.050448";"0.297402";"51.208333";"0.102746";"5";"0";"0.000000"
"30.953488";"2.059472";"0.736550";"1.343289";"326.720930";"0.518499";"5";"2";"0.140000"
"5.500000";"103.510462";"0.056254";"0.305481";"52.083333";"0.099432";"5";"0";"0.000000"
"9.500000";"43.978992";"0.134457";"0.588521";"98.416667";"0.168205";"3";"0";"0.000000"
"8.291667";"61.678710";"0.107019";"0.504158";"86.666667";"0.157315";"9";"0";"0.000000"
"31.619048";"0.682425";"0.772875";"1.050939";"342.095238";"0.683306";"11";"2";"0.010000"
"31.952381";"1.076415";"0.718190";"1.156953";"328.476190";"0.636364";"5";"1";"0.010000"
"49.291667";"0.225781";"0.840063";"1.239510";"348.000000";"0.679688";"7";"1";"0.350000"
"9.291667";"60.811484";"0.111062";"0.531238";"96.208333";"0.182647";"6";"0";"0.000000"
"31.000000";"1.033949";"0.711476";"1.175649";"327.375000";"0.601918";"9";"2";"0.280000"
"42.791667";"0.744489";"0.818973";"1.506379";"339.000000";"0.548769";"5";"0";"0.110000"
"46.190476";"0.207139";"0.830658";"1.158446";"348.809524";"0.703057";"2";"2";"0.420000"
"38.116279";"1.616372";"0.764129";"1.487067";"324.720930";"0.489693";"5";"1";"0.260000"
"31.744186";"1.785237";"0.744037";"1.361713";"330.023256";"0.513874";"6";"2";"0.160000"
"41.348837";"0.800852";"0.809507";"1.372505";"335.627907";"0.586945";"2";"1";"0.520000"
"44.883721";"0.705275";"0.823412";"1.426651";"344.627907";"0.584567";"7";"3";"0.600000"
"29.541667";"1.191787";"0.714866";"1.231761";"330.375000";"0.579545";"4";"2";"0.010000"
"34.714286";"0.350533";"0.797922";"1.081532";"344.428571";"0.697511";"7";"2";"0.410000"
"4.000000";"149.226983";"0.042838";"0.234885";"38.625000";"0.072562";"6";"0";"0.000000"
"45.190476";"0.078220";"0.835452";"0.978008";"347.380952";"0.768263";"4";"1";"0.490000"
"29.375000";"2.639995";"0.645306";"1.273384";"311.250000";"0.511837";"11";"0";"0.010000"
"30.541667";"0.914122";"0.738121";"1.227954";"334.083333";"0.599669";"5";"1";"0.010000"
"43.651163";"0.730311";"0.823525";"1.355588";"341.488372";"0.599366";"4";"3";"0.570000"
"31.291667";"1.495895";"0.718218";"1.229867";"321.625000";"0.574219";"6";"3";"0.550000"
"29.952381";"0.592367";"0.776617";"1.098943";"346.904762";"0.665855";"7";"2";"0.010000"
"33.857143";"0.654309";"0.753928";"1.156048";"344.952381";"0.660038";"3";"0";"0.180000"
"27.750000";"2.331497";"0.652636";"1.269282";"307.416667";"0.514323";"4";"0";"0.010000"
"30.583333";"1.222551";"0.720324";"1.253630";"330.500000";"0.577888";"3";"0";"0.010000"
"6.791667";"74.755435";"0.080918";"0.402010";"62.875000";"0.108191";"5";"0";"0.000000"
"27.375000";"2.948605";"0.621804";"1.172540";"304.250000";"0.531960";"10";"3";"0.020000"
"9.000000";"54.449344";"0.121742";"0.556949";"91.166667";"0.156842";"3";"0";"0.000000"
"31.571429";"1.250736";"0.743582";"1.199284";"334.761905";"0.617830";"3";"0";"0.010000"
"29.666667";"2.081628";"0.692728";"1.300940";"314.833333";"0.519886";"3";"1";"0.010000"
"38.906977";"1.117291";"0.795400";"1.430557";"336.534884";"0.551731";"1";"1";"0.400000"
"3.708333";"152.865959";"0.044719";"0.215220";"33.500000";"0.055990";"4";"0";"0.000000"
"44.095238";"0.180980";"0.829196";"1.058330";"347.142857";"0.732684";"5";"2";"0.620000"
"26.958333";"5.182607";"0.704660";"1.309917";"308.166667";"0.469223";"2";"0";"0.010000"
"5.375000";"106.213307";"0.063304";"0.307254";"52.000000";"0.093513";"9";"0";"0.000000"
"29.250000";"2.515216";"0.660578";"1.290520";"319.541667";"0.513376";"7";"1";"0.020000"
"5.208333";"119.949194";"0.055093";"0.296204";"46.541667";"0.083807";"3";"0";"0.000000"
"26.583333";"2.931993";"0.660419";"1.265109";"314.708333";"0.500237";"5";"0";"0.010000"
"31.428571";"0.888597";"0.763751";"1.118331";"343.428571";"0.651921";"5";"1";"0.230000"
"35.428571";"0.516572";"0.782528";"1.182834";"342.142857";"0.651515";"4";"2";"0.470000"
"29.750000";"2.108492";"0.721406";"1.287948";"328.458333";"0.533499";"2";"1";"0.010000"
"30.791667";"1.116980";"0.727010";"1.309774";"338.333333";"0.542732";"5";"1";"0.060000"
"7.375000";"77.104990";"0.116678";"0.516392";"80.625000";"0.127367";"7";"0";"0.000000"
"31.833333";"1.819528";"0.761041";"1.465666";"329.625000";"0.484375";"8";"0";"0.010000"
"4.541667";"117.584621";"0.058339";"0.288341";"43.291667";"0.071733";"3";"0";"0.000000"
"31.809524";"0.669252";"0.770389";"1.045679";"343.809524";"0.685471";"6";"3";"0.020000"
"6.541667";"90.181662";"0.093261";"0.442019";"75.166667";"0.134470";"3";"0";"0.000000"
"31.583333";"2.262164";"0.782475";"1.572453";"325.291667";"0.442472";"6";"0";"0.010000"
"31.523810";"0.973363";"0.742818";"1.119932";"339.857143";"0.644210";"6";"1";"0.020000"
"4.083333";"147.524954";"0.032317";"0.197658";"32.708333";"0.065341";"7";"0";"0.000000"
"28.166667";"1.674555";"0.708335";"1.299917";"322.041667";"0.537287";"4";"3";"0.010000"
"3.708333";"150.765617";"0.030027";"0.187959";"28.958333";"0.056581";"5";"0";"0.000000"
"30.833333";"2.413951";"0.668932";"1.389522";"315.833333";"0.459754";"5";"0";"0.010000"
"35.904762";"0.433186";"0.777061";"1.075972";"341.666667";"0.690747";"3";"0";"0.280000"
"30.958333";"2.254285";"0.677330";"1.313997";"311.791667";"0.516927";"2";"0";"0.010000"
"32.000000";"0.678098";"0.748860";"1.087948";"344.619048";"0.662202";"4";"0";"0.010000"
"7.583333";"74.032785";"0.070601";"0.381737";"62.291667";"0.116951";"4";"0";"0.000000"
"31.041667";"1.083721";"0.712084";"1.196898";"326.750000";"0.591146";"3";"1";"0.200000"
"45.857143";"0.574450";"0.826410";"1.364756";"346.476190";"0.614719";"5";"1";"0.290000"
"41.500000";"0.537922";"0.808309";"1.305207";"339.625000";"0.626539";"6";"1";"0.160000"
"34.809524";"0.731981";"0.786905";"1.176428";"338.714286";"0.652868";"6";"2";"0.360000"
"43.952381";"0.139858";"0.850403";"1.026888";"347.428571";"0.749865";"1";"0";"0.510000"
"31.750000";"2.184660";"0.710860";"1.405133";"317.125000";"0.489702";"6";"1";"0.010000"
"44.047619";"0.327958";"0.832687";"1.122638";"347.761905";"0.706845";"7";"3";"0.550000"
"42.428571";"0.121166";"0.834026";"0.967661";"347.952381";"0.763528";"7";"4";"0.630000"
"3.833333";"134.772081";"0.045048";"0.229716";"33.833333";"0.056226";"3";"0";"0.000000"
"30.142857";"0.620611";"0.716062";"1.038225";"342.190476";"0.683577";"1";"0";"0.200000"
"29.000000";"1.447253";"0.713775";"1.214334";"331.166667";"0.567945";"4";"0";"0.190000"
"5.166667";"96.377652";"0.054648";"0.289889";"46.250000";"0.083688";"4";"0";"0.000000"
"43.674419";"0.949487";"0.805856";"1.405236";"335.418605";"0.569503";"5";"2";"0.650000"
"45.809524";"0.286703";"0.822247";"1.251700";"349.142857";"0.669372";"3";"0";"0.270000"
"33.809524";"0.470206";"0.768720";"1.066776";"344.142857";"0.693994";"5";"3";"0.460000"
"31.666667";"1.349529";"0.725388";"1.308234";"337.166667";"0.546165";"5";"1";"0.200000"
"40.571429";"0.591235";"0.821328";"1.390391";"344.666667";"0.603626";"8";"0";"0.110000"
"29.333333";"1.659831";"0.716786";"1.348690";"328.083333";"0.511719";"4";"0";"0.010000"
"41.761905";"0.174241";"0.816206";"1.022857";"350.619048";"0.738636";"6";"2";"0.430000"
"8.791667";"59.084836";"0.125109";"0.570825";"95.250000";"0.166075";"6";"0";"0.000000"
"41.250000";"0.279368";"0.810643";"1.071785";"348.375000";"0.712831";"8";"4";"0.460000"
"39.047619";"0.615474";"0.808741";"1.309442";"346.619048";"0.623377";"2";"0";"0.110000"
"29.708333";"1.983088";"0.721368";"1.369003";"327.500000";"0.492543";"7";"0";"0.010000"
"7.583333";"73.593066";"0.078878";"0.417369";"68.458333";"0.128196";"3";"0";"0.000000"
"27.041667";"1.291163";"0.707515";"1.196098";"336.583333";"0.568063";"3";"1";"0.070000"
"47.348837";"0.382328";"0.834889";"1.319723";"344.930233";"0.642706";"4";"1";"0.420000"
"40.627907";"1.270217";"0.786302";"1.378315";"336.139535";"0.564020";"4";"3";"0.360000"
"33.833333";"1.150695";"0.765608";"1.376761";"336.208333";"0.545928";"2";"2";"0.130000"
"7.041667";"97.040374";"0.077105";"0.415917";"68.291667";"0.127959";"5";"0";"0.000000"
"41.627907";"0.829866";"0.802026";"1.448342";"339.372093";"0.554572";"1";"0";"0.390000"
"29.250000";"1.375910";"0.706165";"1.229297";"328.708333";"0.571259";"2";"0";"0.010000"
"6.583333";"88.203897";"0.068995";"0.367031";"59.583333";"0.110085";"5";"0";"0.000000"
"35.571429";"0.659325";"0.783123";"1.184957";"339.857143";"0.646645";"3";"0";"0.330000"
"7.125000";"79.613591";"0.083917";"0.415828";"63.291667";"0.107126";"8";"0";"0.000000"
"3.791667";"164.558975";"0.027617";"0.172600";"27.708333";"0.055398";"4";"0";"0.000000"
"39.666667";"0.925096";"0.790032";"1.349976";"344.000000";"0.590097";"7";"1";"0.180000"
"44.041667";"0.376427";"0.824016";"1.366059";"346.958333";"0.617424";"9";"3";"0.370000"
"43.348837";"0.699491";"0.821434";"1.394870";"341.837209";"0.592561";"6";"2";"0.360000"
"44.476190";"0.438852";"0.826522";"1.332357";"348.238095";"0.639475";"2";"1";"0.530000"
"5.375000";"110.859138";"0.054480";"0.300306";"49.000000";"0.092211";"6";"0";"0.000000"
"41.860465";"0.889797";"0.794584";"1.329202";"338.279070";"0.594477";"7";"0";"0.400000"
"5.916667";"102.916546";"0.077016";"0.380421";"61.041667";"0.106534";"7";"0";"0.000000"
"28.458333";"1.388110";"0.701811";"1.148084";"322.708333";"0.606771";"6";"0";"0.010000"
"28.000000";"1.643051";"0.657512";"1.174208";"315.125000";"0.576705";"5";"2";"0.020000"
"26.041667";"2.352390";"0.657287";"1.173867";"312.166667";"0.545099";"2";"0";"0.010000"
"30.291667";"1.542622";"0.744681";"1.313896";"329.000000";"0.536695";"6";"0";"0.010000"
"44.116279";"0.771444";"0.825779";"1.449828";"344.627907";"0.573269";"4";"1";"0.170000"
"28.500000";"1.186580";"0.723612";"1.230724";"327.416667";"0.580374";"5";"2";"0.010000"
"42.916667";"0.469025";"0.812697";"1.348577";"343.041667";"0.603220";"1";"0";"0.180000"
"37.581395";"1.622005";"0.762145";"1.446621";"330.651163";"0.506673";"5";"0";"0.210000"
"33.666667";"0.493319";"0.771881";"1.075774";"347.523810";"0.687500";"5";"1";"0.470000"
"34.333333";"1.290450";"0.767618";"1.427415";"341.875000";"0.519768";"3";"0";"0.140000"
"2.583333";"202.289329";"0.018500";"0.118257";"19.166667";"0.039418";"5";"0";"0.000000"
"29.666667";"1.532472";"0.674024";"1.210023";"320.208333";"0.560488";"7";"0";"0.010000"
"35.904762";"0.707878";"0.781663";"1.166375";"345.619048";"0.651786";"7";"1";"0.250000"
"33.139535";"1.973412";"0.728241";"1.396212";"316.930233";"0.492204";"2";"1";"0.140000"
"9.166667";"53.610823";"0.116150";"0.539535";"96.208333";"0.180043";"4";"0";"0.000000"
"36.095238";"0.598670";"0.757534";"1.125623";"340.952381";"0.670455";"5";"3";"0.470000"
"26.500000";"2.128051";"0.676598";"1.211347";"316.833333";"0.541193";"7";"2";"0.010000"
"29.333333";"2.034368";"0.740643";"1.264478";"326.375000";"0.547940";"4";"0";"0.010000"
"29.666667";"1.647245";"0.735729";"1.300282";"333.500000";"0.551965";"7";"1";"0.010000"
"5.166667";"118.601521";"0.048735";"0.288995";"49.916667";"0.100260";"3";"0";"0.000000"
"41.761905";"0.338363";"0.810858";"1.197342";"347.333333";"0.678166";"4";"1";"0.240000"
"46.208333";"0.213955";"0.847080";"1.260884";"345.208333";"0.672704";"2";"0";"0.480000"
"29.250000";"1.821993";"0.734765";"1.286728";"323.083333";"0.531605";"5";"1";"0.010000"
"29.166667";"1.670371";"0.717322";"1.349275";"328.083333";"0.511719";"5";"0";"0.010000"
"46.375000";"0.255205";"0.836558";"1.147327";"347.208333";"0.701349";"3";"1";"0.400000"
"6.166667";"96.740038";"0.090060";"0.424408";"67.125000";"0.112216";"3";"0";"0.000000"
"30.083333";"0.842994";"0.748840";"1.194620";"334.541667";"0.602865";"10";"1";"0.260000"
"28.083333";"1.199175";"0.700223";"1.135908";"338.125000";"0.597538";"2";"0";"0.410000"
"41.285714";"0.328046";"0.843163";"1.091766";"346.047619";"0.711580";"5";"4";"0.510000"
"8.125000";"65.790240";"0.101756";"0.475784";"78.125000";"0.136719";"4";"0";"0.000000"
"45.416667";"0.303782";"0.830598";"1.305046";"345.708333";"0.641809";"3";"1";"0.450000"
"31.375000";"1.475428";"0.674973";"1.265727";"319.958333";"0.553504";"3";"0";"0.010000"
"39.952381";"0.253487";"0.821270";"1.075986";"346.761905";"0.718750";"4";"3";"0.760000"
"8.458333";"75.879488";"0.090645";"0.475484";"82.208333";"0.158144";"10";"0";"0.000000"
"31.465116";"2.479067";"0.712248";"1.416248";"326.558140";"0.454876";"7";"2";"0.100000"
"30.166667";"1.452011";"0.700903";"1.220048";"331.625000";"0.577296";"10";"1";"0.010000"
"29.302326";"4.277993";"0.703115";"1.432789";"304.627907";"0.417283";"5";"0";"0.130000"
"29.083333";"2.042889";"0.726412";"1.323876";"324.541667";"0.527107";"4";"2";"0.300000"
"29.708333";"1.806421";"0.700061";"1.197061";"317.291667";"0.571733";"4";"3";"0.020000"
"32.238095";"0.960639";"0.775355";"1.166583";"341.761905";"0.643398";"8";"2";"0.010000"
"40.952381";"0.680384";"0.835653";"1.456082";"341.666667";"0.578328";"2";"1";"0.290000"
"34.674419";"1.742321";"0.750730";"1.361454";"328.418605";"0.524313";"3";"1";"0.220000"
"44.809524";"0.219352";"0.812372";"1.116957";"347.666667";"0.711715";"6";"1";"0.330000"
"6.083333";"91.394266";"0.066588";"0.354437";"58.875000";"0.110440";"2";"0";"0.000000"
"6.916667";"76.715425";"0.104792";"0.473950";"78.416667";"0.132221";"8";"0";"0.000000"
"51.904762";"0.083771";"0.864120";"1.045927";"349.380952";"0.755276";"2";"1";"0.620000"
"30.541667";"2.520452";"0.702731";"1.325879";"317.625000";"0.510180";"10";"1";"0.010000"
"38.883721";"1.714045";"0.763728";"1.545869";"328.465116";"0.470798";"5";"0";"0.110000"
"43.500000";"0.175390";"0.846610";"1.080633";"348.708333";"0.726681";"4";"0";"0.550000"
"28.416667";"2.116123";"0.695047";"1.339279";"323.708333";"0.492661";"6";"0";"0.010000"
"29.720930";"2.410481";"0.737002";"1.313081";"325.302326";"0.505748";"8";"2";"0.190000"
"4.875000";"144.533368";"0.043480";"0.231967";"37.375000";"0.068182";"6";"0";"0.000000"
"31.583333";"1.601648";"0.703749";"1.347936";"317.583333";"0.525331";"1";"1";"0.010000"
"31.625000";"1.560916";"0.728274";"1.313656";"329.500000";"0.553030";"6";"1";"0.020000"
"40.809524";"0.936545";"0.819207";"1.516598";"344.333333";"0.545184";"8";"0";"0.180000"
"32.095238";"1.030699";"0.788053";"1.175589";"342.285714";"0.632982";"6";"2";"0.020000"
"29.750000";"1.565690";"0.709074";"1.202409";"329.875000";"0.578480";"7";"1";"0.160000"
"5.583333";"95.093538";"0.077384";"0.374156";"59.291667";"0.100734";"10";"0";"0.000000"
"44.476190";"0.707002";"0.826341";"1.450280";"343.238095";"0.589286";"9";"0";"0.130000"
"46.904762";"0.372358";"0.839970";"1.347785";"346.428571";"0.643398";"4";"0";"0.100000"
"6.375000";"88.656555";"0.069139";"0.358427";"57.250000";"0.103338";"6";"0";"0.000000"
"37.372093";"0.749793";"0.768646";"1.251487";"342.372093";"0.603594";"6";"3";"0.470000"
"9.625000";"50.509250";"0.117734";"0.554357";"100.625000";"0.191998";"6";"0";"0.000000"
"41.791667";"0.921883";"0.821719";"1.528876";"342.583333";"0.537287";"4";"1";"0.190000"
"32.166667";"1.604324";"0.730426";"1.301400";"331.083333";"0.553977";"7";"0";"0.010000"
"39.046512";"1.327247";"0.793425";"1.468029";"337.395349";"0.523718";"11";"1";"0.140000"
"35.095238";"0.681208";"0.785836";"1.132945";"343.857143";"0.664502";"5";"1";"0.350000"
"40.930233";"0.872782";"0.816268";"1.353020";"342.604651";"0.594807";"2";"1";"0.420000"
"4.625000";"135.405174";"0.041132";"0.246617";"40.041667";"0.078362";"6";"0";"0.000000"
"44.285714";"0.252837";"0.825357";"1.187630";"347.809524";"0.688312";"2";"0";"0.400000"
"37.139535";"0.796912";"0.768795";"1.258455";"340.488372";"0.599894";"5";"1";"0.440000"
"29.291667";"1.666178";"0.717644";"1.237942";"335.583333";"0.546638";"7";"2";"0.420000"
"43.541667";"0.433127";"0.822549";"1.331817";"345.750000";"0.624408";"9";"1";"0.250000"
"42.791667";"0.162326";"0.846547";"1.048862";"347.166667";"0.738518";"4";"4";"0.610000"
"45.904762";"0.093625";"0.850968";"1.006064";"348.952381";"0.761364";"6";"1";"0.610000"
"3.541667";"141.462565";"0.027701";"0.173972";"29.833333";"0.061671";"3";"0";"0.000000"
"29.809524";"2.082686";"0.729150";"1.344480";"332.523810";"0.540855";"4";"0";"0.010000"
"29.767442";"1.963350";"0.723097";"1.346217";"330.046512";"0.503105";"7";"0";"0.360000"
"29.166667";"1.764756";"0.654740";"1.187248";"315.625000";"0.564986";"4";"1";"0.020000"
"33.883721";"1.586225";"0.747153";"1.392917";"325.953488";"0.519160";"6";"1";"0.130000"
"34.285714";"0.785703";"0.776393";"1.202560";"338.952381";"0.634876";"3";"1";"0.230000"
"29.125000";"1.469813";"0.707959";"1.195865";"326.333333";"0.574219";"6";"3";"0.020000"
"46.041667";"0.176033";"0.841694";"1.140783";"348.500000";"0.708452";"8";"4";"0.800000"
"37.047619";"1.065245";"0.781046";"1.326949";"340.476190";"0.596185";"5";"1";"0.200000"
"29.625000";"2.134288";"0.682187";"1.368594";"313.000000";"0.494555";"3";"1";"0.010000"
"46.500000";"0.118347";"0.846700";"1.103084";"347.291667";"0.726444";"4";"2";"0.470000"
"37.418605";"1.786718";"0.758617";"1.483586";"324.534884";"0.482228";"4";"0";"0.150000"
"7.250000";"72.464011";"0.079000";"0.412335";"67.000000";"0.123580";"8";"0";"0.000000"
"30.458333";"1.088043";"0.675170";"1.129342";"324.833333";"0.616477";"3";"0";"0.230000"
"33.208333";"1.600843";"0.740934";"1.374480";"331.625000";"0.515625";"6";"1";"0.150000"
"9.333333";"49.636272";"0.124430";"0.564220";"99.583333";"0.180279";"9";"0";"0.000000"
"8.541667";"58.548684";"0.099881";"0.499769";"85.541667";"0.160511";"6";"0";"0.000000"
"29.333333";"2.863684";"0.680490";"1.321186";"315.416667";"0.481534";"3";"0";"0.010000"
"37.837209";"1.344294";"0.777836";"1.370604";"338.139535";"0.553911";"11";"2";"0.230000"
"5.375000";"117.296354";"0.060410";"0.325592";"54.291667";"0.101681";"3";"0";"0.000000"
"33.674419";"3.216974";"0.746588";"1.577032";"326.069767";"0.402418";"8";"2";"0.210000"
"29.162791";"3.055451";"0.666677";"1.347787";"310.046512";"0.467627";"3";"1";"0.110000"
"41.291667";"0.246738";"0.818253";"1.144964";"349.083333";"0.695786";"4";"1";"0.200000"
"27.209302";"3.671550";"0.683910";"1.385339";"305.813953";"0.427524";"6";"0";"0.170000"
"27.708333";"2.037957";"0.679363";"1.207888";"316.958333";"0.550663";"5";"0";"0.010000"
"42.857143";"0.385389";"0.819951";"1.297048";"343.857143";"0.646645";"4";"1";"0.210000"
"28.666667";"1.030588";"0.730702";"1.126157";"338.333333";"0.633658";"5";"2";"0.010000"
"6.791667";"80.119045";"0.090921";"0.433165";"73.625000";"0.133641";"5";"0";"0.000000"
"26.500000";"2.931579";"0.670716";"1.280239";"314.708333";"0.497396";"4";"1";"0.010000"
"25.500000";"3.090487";"0.624172";"1.164382";"322.250000";"0.522017";"2";"0";"0.010000"
"41.571429";"0.711107";"0.803123";"1.355173";"344.714286";"0.602949";"8";"1";"0.210000"
"41.023256";"0.862539";"0.800251";"1.406094";"339.558140";"0.572740";"5";"0";"0.390000"
"6.750000";"92.375293";"0.071928";"0.387332";"65.666667";"0.125592";"6";"0";"0.000000"
"5.000000";"113.323434";"0.049067";"0.271352";"42.875000";"0.079309";"2";"0";"0.000000"
"29.125000";"2.134681";"0.677005";"1.168580";"321.250000";"0.572917";"8";"1";"0.010000"
"47.708333";"0.147574";"0.839753";"1.155431";"348.041667";"0.704901";"6";"2";"0.400000"
"34.708333";"1.781237";"0.731126";"1.430563";"318.375000";"0.504261";"8";"3";"0.130000"
"45.916667";"0.305091";"0.833572";"1.311925";"346.000000";"0.640625";"2";"1";"0.400000"
"9.458333";"57.860352";"0.133667";"0.598885";"95.583333";"0.158736";"4";"0";"0.000000"
"3.375000";"167.230038";"0.023581";"0.151766";"23.625000";"0.047348";"1";"0";"0.000000"
"9.833333";"57.262679";"0.103495";"0.526879";"95.333333";"0.185961";"2";"0";"0.000000"
"42.476190";"0.664439";"0.813702";"1.456932";"344.571429";"0.579681";"9";"0";"0.200000"
"5.416667";"113.382386";"0.067549";"0.337315";"54.958333";"0.097775";"4";"0";"0.000000"
"30.583333";"1.210963";"0.691541";"1.193956";"325.666667";"0.589607";"6";"0";"0.010000"
"42.837209";"0.631448";"0.811381";"1.350199";"340.116279";"0.605642";"5";"3";"0.560000"
"28.875000";"2.402171";"0.673316";"1.286822";"311.541667";"0.517874";"5";"2";"0.010000"
"4.500000";"137.209669";"0.043685";"0.239687";"38.750000";"0.071733";"6";"0";"0.000000"
"9.625000";"54.781591";"0.117089";"0.545220";"96.625000";"0.179096";"4";"0";"0.000000"
"33.441860";"2.492899";"0.726008";"1.517732";"320.232558";"0.438755";"11";"1";"0.120000"
"6.791667";"97.650672";"0.061033";"0.330896";"52.250000";"0.095407";"5";"0";"0.000000"
"32.125000";"1.452200";"0.727487";"1.293395";"322.208333";"0.561198";"7";"1";"0.010000"
"8.500000";"65.663987";"0.092034";"0.473438";"81.791667";"0.154830";"8";"0";"0.000000"
"8.250000";"64.815986";"0.089782";"0.456957";"82.500000";"0.160511";"8";"0";"0.000000"
"29.250000";"2.015950";"0.713089";"1.370670";"327.500000";"0.486387";"3";"0";"0.010000"
"9.000000";"53.712253";"0.117443";"0.540043";"95.000000";"0.175189";"13";"0";"0.000000"
