"entropy";"path_consecutiveness";"bfr";"msi";"blocked";"ratio"
"47.714286";"0.352154";"0.831075";"347.000000";"1";"0.580000"
"54.333333";"0.267401";"0.879157";"347.541667";"1";"0.550000"
"53.833333";"0.164230";"0.865252";"347.375000";"1";"0.690000"
"56.428571";"0.198342";"0.861689";"348.285714";"1";"0.560000"
"48.190476";"0.126940";"0.835791";"349.428571";"1";"0.561000"
"51.190476";"0.070529";"0.865655";"348.761905";"1";"0.571000"
"54.857143";"0.200141";"0.858563";"348.047619";"1";"0.660000"
"51.083333";"0.220566";"0.859473";"347.500000";"1";"0.630000"
"42.813953";"1.199314";"0.818630";"341.279070";"1";"0.680000"
"52.761905";"0.321468";"0.856462";"347.619048";"1";"0.500000"
"50.416667";"0.319054";"0.847679";"346.958333";"1";"0.500000"
"51.619048";"0.181841";"0.857885";"347.380952";"1";"0.510000"
"54.708333";"0.254015";"0.853587";"346.125000";"1";"0.650000"
"54.190476";"0.115309";"0.853009";"347.333333";"1";"0.510000"
"51.666667";"0.255584";"0.865539";"347.142857";"1";"0.680000"
"56.857143";"0.196305";"0.867593";"349.142857";"1";"0.640000"
"46.625000";"0.451155";"0.852829";"348.291667";"1";"0.530000"
"53.000000";"0.160850";"0.834970";"348.428571";"1";"0.650000"
"43.000000";"0.234007";"0.836421";"346.809524";"1";"0.500000"
"43.000000";"0.313758";"0.814097";"345.916667";"1";"0.580000"
"52.190476";"0.166699";"0.868106";"348.904762";"1";"0.600000"
"45.333333";"0.197254";"0.825573";"348.250000";"1";"0.580000"
"48.418605";"0.703342";"0.821234";"346.604651";"1";"0.549000"
"42.720930";"1.364925";"0.802523";"332.372093";"1";"0.500000"
"44.333333";"0.318942";"0.787822";"336.125000";"1";"0.500000"
"40.395349";"1.246616";"0.791466";"336.093023";"1";"0.590000"
"51.041667";"0.340800";"0.856797";"344.625000";"1";"0.550000"
"50.708333";"0.233815";"0.849354";"347.750000";"1";"0.670000"
"50.000000";"0.224905";"0.843459";"347.583333";"1";"0.600000"
"55.083333";"0.131499";"0.858908";"349.375000";"1";"0.580000"
"51.083333";"0.206194";"0.825320";"347.166667";"1";"0.500000"
"50.416667";"0.265217";"0.865721";"346.666667";"1";"0.620000"
"44.714286";"0.397901";"0.813645";"344.714286";"1";"0.500000"
"52.666667";"0.166226";"0.852678";"349.238095";"1";"0.630000"
"52.904762";"0.132256";"0.865262";"348.714286";"1";"0.521000"
"39.523810";"0.353718";"0.810129";"340.666667";"1";"0.588000"
"54.875000";"0.302916";"0.852829";"347.958333";"1";"0.610000"
"43.041667";"0.314915";"0.821351";"345.916667";"1";"0.500000"
"53.875000";"0.200879";"0.871776";"347.541667";"1";"0.600000"
"53.916667";"0.250157";"0.865847";"347.000000";"1";"0.610000"
"43.708333";"0.173555";"0.841660";"346.750000";"1";"0.680000"
"50.000000";"1.063319";"0.830695";"342.441860";"1";"0.570000"
"37.238095";"0.348046";"0.792631";"347.000000";"1";"0.591000"
"55.809524";"0.104165";"0.863956";"349.190476";"1";"0.570000"
"38.619048";"0.198287";"0.812955";"346.523810";"1";"0.556000"
"45.333333";"0.183637";"0.834799";"348.458333";"1";"0.510000"
"53.952381";"0.187934";"0.852717";"348.809524";"1";"0.630000"
"46.023256";"0.934223";"0.821229";"343.534884";"1";"0.540000"
"56.190476";"0.129233";"0.878805";"349.619048";"1";"0.620000"
"48.095238";"0.325994";"0.852584";"346.476190";"1";"0.650000"
"44.583333";"0.211948";"0.813446";"348.250000";"1";"0.560000"
"45.581395";"1.018325";"0.824504";"340.627907";"1";"0.550000"
"53.500000";"0.254831";"0.850409";"346.541667";"1";"0.580000"
"56.714286";"0.160150";"0.865959";"349.619048";"1";"0.600000"
"43.380952";"0.218295";"0.851339";"347.571429";"1";"0.650000"
"40.916667";"0.577622";"0.805056";"339.625000";"1";"0.500000"
"50.285714";"0.090731";"0.832781";"349.333333";"1";"0.541000"
"55.333333";"0.242752";"0.847945";"348.571429";"1";"0.670000"
"48.875000";"0.430380";"0.843309";"342.125000";"1";"0.530000"
"55.809524";"0.242097";"0.861324";"345.571429";"1";"0.620000"
"42.744186";"1.316588";"0.814269";"341.232558";"1";"0.700000"
"41.720930";"1.192341";"0.803382";"345.232558";"1";"0.500000"
"41.761905";"0.406921";"0.828170";"347.000000";"1";"0.530000"
"41.125000";"0.187668";"0.834711";"346.583333";"1";"0.660000"
"45.833333";"0.216901";"0.846134";"347.375000";"1";"0.690000"
"56.142857";"0.147612";"0.861779";"348.904762";"1";"0.500000"
"57.047619";"0.163847";"0.860520";"347.238095";"1";"0.570000"
"34.208333";"1.166083";"0.761391";"337.833333";"1";"0.510000"
"45.142857";"0.421112";"0.846985";"347.571429";"1";"0.630000"
"56.809524";"0.214245";"0.860809";"346.714286";"1";"0.550000"
"46.000000";"0.383692";"0.841628";"344.208333";"1";"0.610000"
"54.095238";"0.143610";"0.857497";"348.666667";"1";"0.600000"
"50.476190";"0.222569";"0.856298";"349.619048";"0";"0.530000"
"52.380952";"0.142444";"0.847616";"348.952381";"1";"0.700000"
"48.418605";"0.808878";"0.828886";"341.511628";"1";"0.560000"
"41.952381";"0.339234";"0.840595";"347.380952";"1";"0.630000"
"47.875000";"0.255310";"0.857782";"347.125000";"1";"0.700000"
"55.541667";"0.206259";"0.859838";"348.333333";"1";"0.530000"
"52.571429";"0.228337";"0.849515";"349.809524";"1";"0.510000"
"48.279070";"0.776936";"0.839299";"346.465116";"1";"0.560000"
"47.581395";"0.959479";"0.842986";"342.255814";"1";"0.556000"
"52.285714";"0.180144";"0.842453";"348.047619";"1";"0.690000"
"50.583333";"0.279228";"0.849046";"344.250000";"1";"0.680000"
"53.476190";"0.279397";"0.852426";"348.809524";"1";"0.650000"
"49.952381";"0.279424";"0.856516";"347.952381";"1";"0.650000"
"51.333333";"0.267531";"0.852915";"345.541667";"1";"0.510000"
"51.190476";"0.285564";"0.856587";"348.380952";"1";"0.690000"
"45.416667";"0.376113";"0.819631";"344.916667";"1";"0.640000"
"47.790698";"0.917134";"0.831455";"343.162791";"1";"0.557000"
"54.041667";"0.295590";"0.859750";"347.291667";"1";"0.600000"
"49.916667";"0.413079";"0.850814";"346.000000";"1";"0.620000"
"50.291667";"0.253734";"0.847775";"347.833333";"1";"0.620000"
"55.476190";"0.150435";"0.861210";"349.809524";"1";"0.520000"
"49.581395";"0.754211";"0.830348";"342.651163";"1";"0.565000"
"51.166667";"0.213275";"0.826463";"347.166667";"1";"0.500000"
"44.541667";"0.390332";"0.834884";"340.708333";"1";"0.580000"
"40.767442";"1.081113";"0.806829";"339.837209";"1";"0.510000"
"48.697674";"0.831426";"0.838737";"346.511628";"1";"0.586000"
"43.744186";"1.173752";"0.805393";"337.581395";"1";"0.560000"
"50.476190";"0.223073";"0.843126";"348.000000";"1";"0.620000"
"36.906977";"1.638932";"0.766714";"328.813953";"1";"0.530000"
"54.238095";"0.138223";"0.855278";"346.904762";"1";"0.560000"
"51.083333";"0.219142";"0.859918";"347.500000";"1";"0.510000"
"49.604651";"0.704260";"0.837107";"344.790698";"1";"0.700000"
"54.952381";"0.120083";"0.883218";"349.619048";"1";"0.520000"
"52.761905";"0.321468";"0.856462";"347.619048";"1";"0.540000"
"43.166667";"0.322963";"0.823086";"346.250000";"1";"0.500000"
"56.047619";"0.087085";"0.871938";"348.000000";"1";"0.650000"
"51.380952";"0.328748";"0.870000";"348.333333";"1";"0.520000"
"54.238095";"0.175209";"0.877465";"350.190476";"1";"0.570000"
"54.571429";"0.295137";"0.853600";"344.523810";"1";"0.620000"
"51.375000";"0.225186";"0.862331";"347.500000";"1";"0.510000"
"47.279070";"1.004897";"0.832242";"345.837209";"1";"0.670000"
"49.523810";"0.221010";"0.848340";"349.904762";"1";"0.500000"
"53.428571";"0.314704";"0.847545";"346.952381";"1";"0.530000"
"56.285714";"0.247027";"0.881293";"346.714286";"1";"0.520000"
"50.000000";"0.236815";"0.839916";"346.583333";"1";"0.580000"
"38.581395";"1.866873";"0.776092";"336.488372";"0";"0.596000"
"52.666667";"0.289829";"0.846818";"346.166667";"1";"0.590000"
"47.428571";"0.542546";"0.830878";"347.666667";"1";"0.510000"
"55.952381";"0.128688";"0.879263";"349.619048";"1";"0.510000"
"47.380952";"0.405508";"0.851108";"347.476190";"1";"0.530000"
"53.500000";"0.254831";"0.850409";"346.541667";"1";"0.670000"
"48.238095";"0.402116";"0.835343";"347.666667";"1";"0.660000"
"49.116279";"0.743716";"0.824378";"343.674419";"1";"0.610000"
"40.095238";"0.389677";"0.818785";"345.238095";"1";"0.565000"
"56.047619";"0.177724";"0.863838";"348.904762";"1";"0.630000"
"43.291667";"0.507480";"0.815256";"345.541667";"1";"0.540000"
"51.619048";"0.232548";"0.858038";"350.571429";"1";"0.650000"
"53.958333";"0.256764";"0.870148";"348.375000";"1";"0.690000"
"53.708333";"0.321145";"0.860324";"347.541667";"1";"0.630000"
"51.857143";"0.266077";"0.859452";"347.095238";"1";"0.610000"
"35.625000";"1.361064";"0.768222";"335.625000";"1";"0.560000"
"47.285714";"0.333964";"0.850363";"346.476190";"1";"0.620000"
"52.250000";"0.231155";"0.844786";"347.416667";"1";"0.530000"
"54.571429";"0.250900";"0.863131";"348.952381";"1";"0.600000"
"48.791667";"0.201673";"0.842490";"346.750000";"1";"0.610000"
"43.047619";"0.328389";"0.828543";"348.666667";"1";"0.500000"
"36.000000";"0.824724";"0.752972";"331.708333";"1";"0.610000"
"47.750000";"0.331751";"0.846511";"345.375000";"1";"0.580000"
"52.571429";"0.162035";"0.840767";"348.666667";"1";"0.680000"
"44.125000";"0.575106";"0.820763";"346.583333";"1";"0.530000"
"45.000000";"0.966839";"0.808839";"343.209302";"1";"0.610000"
"53.428571";"0.196873";"0.863919";"348.904762";"1";"0.620000"
"46.238095";"0.388297";"0.841455";"346.476190";"1";"0.500000"
"54.476190";"0.146950";"0.851984";"348.333333";"1";"0.510000"
"49.666667";"0.241088";"0.857260";"347.958333";"1";"0.570000"
"40.302326";"1.468691";"0.785401";"334.581395";"1";"0.550000"
"51.523810";"0.294274";"0.852971";"347.095238";"1";"0.530000"
"56.428571";"0.118329";"0.885820";"349.619048";"1";"0.520000"
"42.488372";"0.928426";"0.811964";"340.418605";"1";"0.510000"
"49.416667";"0.395435";"0.859357";"344.000000";"1";"0.530000"
"49.238095";"0.113410";"0.846478";"349.809524";"1";"0.533000"
"42.790698";"1.273227";"0.803922";"332.232558";"1";"0.550000"
"39.581395";"1.483553";"0.781275";"334.348837";"1";"0.560000"
"36.875000";"0.605779";"0.784699";"341.791667";"1";"0.620000"
"49.125000";"0.195405";"0.861762";"348.458333";"1";"0.600000"
"55.208333";"0.217003";"0.872670";"348.666667";"1";"0.500000"
"50.041667";"0.235739";"0.855227";"347.833333";"1";"0.530000"
"52.523810";"0.170184";"0.864922";"347.428571";"1";"0.650000"
"40.767442";"1.377879";"0.799778";"344.651163";"1";"0.519000"
"48.761905";"0.298651";"0.820333";"349.142857";"1";"0.680000"
"52.809524";"0.127044";"0.860811";"349.428571";"1";"0.520000"
"54.916667";"0.222286";"0.868531";"346.750000";"1";"0.610000"
"56.125000";"0.283760";"0.869296";"348.291667";"1";"0.650000"
"42.790698";"1.065847";"0.833939";"342.697674";"1";"0.591000"
"52.190476";"0.222250";"0.849665";"349.380952";"1";"0.590000"
"55.000000";"0.150348";"0.876659";"348.875000";"1";"0.650000"
"51.523810";"0.293477";"0.852645";"347.095238";"1";"0.500000"
"48.000000";"0.175408";"0.858094";"348.238095";"1";"0.537000"
"51.708333";"0.289965";"0.843481";"347.583333";"1";"0.700000"
"47.523810";"0.392639";"0.850023";"346.190476";"0";"0.530000"
"49.883721";"0.847944";"0.832233";"341.465116";"1";"0.580000"
"53.714286";"0.159475";"0.857274";"350.142857";"1";"0.540000"
"43.186047";"1.119476";"0.818896";"339.302326";"0";"0.528000"
"49.500000";"0.213183";"0.850445";"348.708333";"1";"0.620000"
"51.238095";"0.177507";"0.868322";"350.142857";"1";"0.500000"
"45.348837";"1.015636";"0.821331";"345.697674";"1";"0.640000"
"54.142857";"0.264525";"0.846949";"349.000000";"1";"0.510000"
"49.476190";"0.344944";"0.839123";"348.476190";"1";"0.538000"
"51.761905";"0.288847";"0.854221";"347.095238";"1";"0.600000"
"48.809524";"0.072839";"0.858432";"349.857143";"1";"0.545000"
"49.380952";"0.097815";"0.837324";"349.142857";"1";"0.574000"
"49.416667";"0.335703";"0.831410";"346.791667";"1";"0.530000"
"43.875000";"0.591892";"0.831741";"341.875000";"1";"0.540000"
"51.904762";"0.174918";"0.857286";"349.095238";"1";"0.680000"
"42.023256";"1.108274";"0.794956";"340.744186";"1";"0.690000"
"53.666667";"0.275139";"0.851507";"348.809524";"1";"0.580000"
"43.209302";"1.327405";"0.814859";"344.348837";"1";"0.520000"
"51.190476";"0.092328";"0.832357";"349.333333";"0";"0.500000"
"49.523810";"0.227159";"0.849420";"347.000000";"1";"0.690000"
"52.619048";"0.239992";"0.856142";"349.857143";"1";"0.670000"
"48.333333";"0.284618";"0.841249";"347.952381";"1";"0.530000"
"54.190476";"0.151861";"0.855018";"348.809524";"1";"0.620000"
"53.476190";"0.128100";"0.871902";"350.047619";"1";"0.500000"
"51.250000";"0.396133";"0.853343";"343.541667";"1";"0.540000"
"55.125000";"0.274590";"0.857491";"347.500000";"1";"0.500000"
"48.930233";"0.807221";"0.832754";"343.418605";"1";"0.540000"
"50.095238";"0.055086";"0.852929";"349.523810";"1";"0.528000"
"42.255814";"1.263783";"0.813318";"341.232558";"1";"0.700000"
"44.952381";"0.457430";"0.833115";"346.238095";"1";"0.530000"
"53.904762";"0.161320";"0.866102";"350.190476";"1";"0.528000"
"45.604651";"1.075621";"0.818140";"346.953488";"1";"0.550000"
"49.916667";"0.251401";"0.866897";"346.666667";"1";"0.670000"
"42.476190";"0.641743";"0.821037";"346.095238";"1";"0.650000"
"54.619048";"0.119758";"0.856628";"348.571429";"1";"0.530000"
"54.476190";"0.290916";"0.851916";"344.523810";"1";"0.570000"
"49.809524";"0.204956";"0.852478";"349.619048";"1";"0.520000"
"54.095238";"0.186604";"0.858166";"349.095238";"1";"0.556000"
"36.333333";"0.545479";"0.771058";"342.333333";"1";"0.640000"
"49.250000";"0.220902";"0.849554";"348.708333";"1";"0.570000"
"53.285714";"0.362693";"0.859976";"344.238095";"1";"0.590000"
"42.465116";"1.411841";"0.803417";"332.372093";"1";"0.540000"
"46.041667";"0.405385";"0.832095";"346.583333";"1";"0.580000"
"47.761905";"0.175769";"0.856586";"345.476190";"1";"0.549000"
"50.209302";"0.959692";"0.836986";"341.837209";"1";"0.550000"
"51.791667";"0.354134";"0.833105";"344.041667";"1";"0.620000"
"48.476190";"0.270067";"0.836645";"347.428571";"0";"0.560000"
"50.142857";"0.092433";"0.828173";"349.333333";"1";"0.596000"
"54.952381";"0.238366";"0.871447";"349.571429";"1";"0.690000"
"52.857143";"0.220578";"0.860874";"350.190476";"1";"0.670000"
"49.428571";"0.326445";"0.839729";"344.142857";"1";"0.520000"
"43.625000";"0.687012";"0.821653";"339.958333";"1";"0.660000"
"48.476190";"0.286951";"0.818319";"349.142857";"1";"0.640000"
"46.708333";"0.269679";"0.835839";"346.250000";"1";"0.630000"
"49.809524";"0.274769";"0.847446";"346.428571";"1";"0.640000"
"49.857143";"0.288638";"0.846412";"347.095238";"1";"0.510000"
"49.250000";"0.234668";"0.851286";"348.500000";"1";"0.570000"
"49.708333";"0.208597";"0.850096";"348.625000";"1";"0.550000"
"48.916667";"0.520204";"0.849597";"346.375000";"0";"0.520000"
"49.166667";"0.195048";"0.842203";"347.750000";"1";"0.550000"
"37.761905";"0.196986";"0.773542";"349.380952";"0";"0.551000"
"45.209302";"1.168228";"0.835579";"347.906977";"1";"0.570000"
"53.761905";"0.266950";"0.845711";"349.000000";"1";"0.630000"
"43.380952";"0.239772";"0.847550";"347.857143";"1";"0.590000"
"46.139535";"1.053578";"0.824069";"335.930233";"1";"0.500000"
"48.428571";"0.158828";"0.856090";"349.238095";"1";"0.511000"
"52.583333";"0.245761";"0.853187";"347.125000";"1";"0.540000"
"53.333333";"0.115146";"0.860984";"349.714286";"1";"0.540000"
"55.714286";"0.099518";"0.873277";"348.095238";"1";"0.600000"
"47.142857";"0.312943";"0.834406";"347.095238";"1";"0.580000"
"53.000000";"0.115786";"0.866603";"348.190476";"1";"0.630000"
"55.238095";"0.122002";"0.882995";"349.619048";"1";"0.610000"
"50.476190";"0.169530";"0.856126";"347.952381";"1";"0.581000"
"47.250000";"0.498484";"0.851018";"346.833333";"1";"0.510000"
"41.279070";"1.351693";"0.807415";"334.232558";"1";"0.570000"
"41.500000";"0.526736";"0.808836";"337.916667";"1";"0.550000"
"38.791667";"0.698328";"0.805438";"339.958333";"1";"0.580000"
"50.166667";"0.245373";"0.843916";"347.750000";"1";"0.520000"
"48.619048";"0.324063";"0.843533";"348.380952";"1";"0.570000"
"56.285714";"0.275360";"0.869223";"346.952381";"1";"0.640000"
"49.674419";"0.757108";"0.829294";"343.674419";"1";"0.650000"
"42.372093";"1.414254";"0.802685";"332.372093";"1";"0.510000"
"55.047619";"0.153587";"0.869186";"348.523810";"1";"0.600000"
"48.791667";"0.205256";"0.834924";"347.958333";"1";"0.580000"
"55.333333";"0.207158";"0.862804";"348.333333";"1";"0.590000"
"51.809524";"0.155599";"0.863662";"349.095238";"1";"0.560000"
"56.142857";"0.124540";"0.883095";"349.619048";"1";"0.660000"
"53.125000";"0.141713";"0.856157";"349.375000";"1";"0.580000"
"46.857143";"0.147032";"0.856552";"348.523810";"1";"0.568000"
"46.651163";"0.885381";"0.828719";"346.837209";"1";"0.519000"
"52.904762";"0.246595";"0.857059";"349.571429";"1";"0.600000"
"50.291667";"0.440920";"0.837233";"347.500000";"1";"0.690000"
"48.428571";"0.069136";"0.850239";"349.428571";"1";"0.535000"
"50.000000";"0.148133";"0.848398";"349.095238";"1";"0.519000"
"56.190476";"0.097544";"0.874973";"348.000000";"1";"0.670000"
"44.139535";"1.194219";"0.822020";"343.093023";"1";"0.540000"
"43.523810";"0.127163";"0.827910";"348.809524";"1";"0.574000"
"53.333333";"0.164855";"0.864688";"349.619048";"1";"0.520000"
"37.666667";"0.255365";"0.831220";"347.238095";"1";"0.582000"
"39.190476";"0.283003";"0.802095";"346.666667";"1";"0.530000"
"49.375000";"0.234777";"0.854615";"348.333333";"1";"0.510000"
"40.581395";"1.117336";"0.806094";"342.604651";"1";"0.690000"
"49.041667";"0.201413";"0.846280";"348.625000";"1";"0.570000"
"56.238095";"0.253050";"0.872392";"346.714286";"1";"0.570000"
"49.625000";"0.330649";"0.846684";"347.208333";"1";"0.630000"
"46.333333";"0.184072";"0.842539";"348.285714";"1";"0.560000"
"48.875000";"0.190600";"0.842749";"347.416667";"1";"0.590000"
"49.333333";"0.236127";"0.856256";"347.083333";"1";"0.670000"
"53.142857";"0.155979";"0.832331";"348.047619";"1";"0.670000"
"54.809524";"0.142023";"0.873967";"348.857143";"1";"0.570000"
"51.500000";"0.179045";"0.860549";"347.666667";"1";"0.700000"
"53.761905";"0.267670";"0.845662";"349.000000";"1";"0.620000"
"37.790698";"1.317402";"0.783708";"340.023256";"1";"0.690000"
"41.000000";"0.213662";"0.846253";"347.571429";"1";"0.520000"
"40.666667";"1.189050";"0.794044";"335.125000";"1";"0.570000"
"50.952381";"0.287089";"0.850916";"347.380952";"1";"0.620000"
"50.476190";"0.114153";"0.846580";"349.809524";"1";"0.574000"
"55.708333";"0.199831";"0.864839";"348.333333";"1";"0.550000"
"46.952381";"0.356498";"0.841276";"349.571429";"1";"0.630000"
"46.476190";"0.164169";"0.852065";"348.619048";"1";"0.540000"
"39.761905";"0.467260";"0.793839";"344.285714";"1";"0.580000"
"47.333333";"0.131423";"0.849980";"349.095238";"1";"0.509000"
"31.666667";"0.937244";"0.731043";"345.904762";"1";"0.549000"
"43.791667";"0.181211";"0.846219";"347.666667";"1";"0.640000"
"45.047619";"0.405172";"0.842044";"346.523810";"1";"0.640000"
"54.708333";"0.293902";"0.869790";"347.916667";"1";"0.670000"
"49.604651";"0.804632";"0.829805";"343.418605";"1";"0.560000"
"53.285714";"0.236642";"0.857546";"348.952381";"1";"0.520000"
"51.857143";"0.324184";"0.850818";"346.761905";"1";"0.570000"
"55.541667";"0.191115";"0.860895";"348.333333";"1";"0.530000"
"48.142857";"0.154443";"0.862405";"349.523810";"1";"0.596000"
"48.857143";"0.162613";"0.854869";"347.142857";"1";"0.526000"
"55.476190";"0.167192";"0.870761";"346.714286";"1";"0.500000"
"51.000000";"0.385451";"0.858775";"344.952381";"1";"0.640000"
"52.458333";"0.245198";"0.847187";"347.416667";"1";"0.580000"
"51.583333";"0.306668";"0.838086";"344.375000";"1";"0.500000"
"50.000000";"0.364274";"0.856970";"343.041667";"1";"0.560000"
"51.166667";"0.455712";"0.834827";"346.833333";"1";"0.610000"
"49.416667";"0.221082";"0.849583";"348.708333";"1";"0.560000"
"55.285714";"0.112452";"0.864742";"348.857143";"1";"0.680000"
"56.523810";"0.139878";"0.853190";"347.000000";"1";"0.560000"
"50.238095";"0.099631";"0.830330";"349.333333";"0";"0.556000"
"44.416667";"0.524114";"0.853212";"341.916667";"1";"0.620000"
"35.761905";"0.274864";"0.804863";"346.809524";"1";"0.551000"
"36.541667";"0.867818";"0.773111";"338.875000";"1";"0.660000"
"52.095238";"0.179929";"0.841782";"348.047619";"1";"0.630000"
"48.428571";"0.166835";"0.864323";"349.523810";"1";"0.593000"
"50.916667";"0.280879";"0.849561";"344.250000";"1";"0.670000"
"51.571429";"0.111573";"0.851945";"348.523810";"1";"0.640000"
"52.809524";"0.225835";"0.869132";"347.428571";"1";"0.600000"
"39.857143";"0.152241";"0.821297";"350.476190";"1";"0.571000"
"50.238095";"0.100885";"0.862290";"348.190476";"0";"0.500000"
"53.523810";"0.240140";"0.860537";"346.857143";"1";"0.570000"
"47.708333";"0.307318";"0.834533";"346.250000";"1";"0.530000"
"51.142857";"0.090809";"0.851956";"348.666667";"1";"0.500000"
"53.541667";"0.273841";"0.857838";"347.083333";"1";"0.500000"
"53.047619";"0.144544";"0.860725";"346.619048";"0";"0.575000"
"54.125000";"0.166455";"0.863065";"348.083333";"1";"0.680000"
"55.190476";"0.113848";"0.863220";"348.857143";"1";"0.620000"
"55.583333";"0.256653";"0.862558";"349.000000";"1";"0.690000"
"52.125000";"0.349127";"0.842274";"344.416667";"1";"0.500000"
"53.916667";"0.267371";"0.861625";"347.625000";"1";"0.510000"
"51.047619";"0.263290";"0.854724";"347.666667";"1";"0.700000"
"39.285714";"0.153517";"0.823140";"346.666667";"1";"0.523000"
"57.619048";"0.217430";"0.861948";"349.571429";"1";"0.630000"
"51.857143";"0.084905";"0.859154";"349.428571";"1";"0.591000"
"46.583333";"0.423995";"0.839386";"345.166667";"1";"0.640000"
"53.142857";"0.126584";"0.864601";"348.523810";"1";"0.600000"
"56.250000";"0.255016";"0.869510";"349.000000";"1";"0.540000"
"47.375000";"0.420822";"0.845150";"347.125000";"1";"0.640000"
"58.476190";"0.118046";"0.875284";"349.238095";"1";"0.519000"
"52.000000";"0.210981";"0.846777";"348.904762";"1";"0.620000"
"54.166667";"0.176833";"0.866513";"348.583333";"1";"0.600000"
"57.083333";"0.245048";"0.877206";"348.291667";"1";"0.650000"
"48.333333";"0.166091";"0.864003";"349.523810";"0";"0.528000"
"55.476190";"0.150435";"0.861210";"349.809524";"1";"0.680000"
"55.952381";"0.092889";"0.870672";"348.000000";"1";"0.580000"
"52.047619";"0.161211";"0.858839";"349.476190";"1";"0.620000"
"49.571429";"0.339817";"0.829330";"348.571429";"1";"0.510000"
"50.041667";"0.246748";"0.860845";"347.083333";"1";"0.650000"
"46.380952";"0.379788";"0.843199";"348.952381";"1";"0.540000"
"35.047619";"0.343405";"0.772241";"349.380952";"1";"0.519000"
"53.750000";"0.188070";"0.863265";"349.375000";"1";"0.510000"
"54.523810";"0.235872";"0.866365";"348.571429";"1";"0.600000"
"54.047619";"0.081974";"0.863825";"348.238095";"1";"0.569000"
"47.125000";"0.178810";"0.833717";"348.458333";"1";"0.560000"
"42.095238";"0.236371";"0.828310";"346.333333";"1";"0.540000"
"49.916667";"0.256707";"0.842268";"346.583333";"1";"0.500000"
"48.476190";"0.286951";"0.818319";"349.142857";"1";"0.640000"
"45.047619";"0.408500";"0.843027";"346.523810";"1";"0.630000"
"53.857143";"0.169237";"0.869943";"350.190476";"1";"0.510000"
"55.857143";"0.145386";"0.863796";"348.047619";"1";"0.650000"
"55.714286";"0.116952";"0.863148";"347.857143";"1";"0.540000"
"56.285714";"0.147417";"0.871684";"349.619048";"1";"0.590000"
"43.809524";"0.508608";"0.817805";"341.523810";"1";"0.630000"
"33.720930";"1.787192";"0.734599";"324.674419";"1";"0.540000"
"48.809524";"0.239123";"0.851027";"347.523810";"1";"0.660000"
"51.380952";"0.154872";"0.872907";"350.142857";"1";"0.560000"
"53.000000";"0.171514";"0.863526";"348.857143";"1";"0.600000"
"52.541667";"0.234744";"0.855373";"347.583333";"1";"0.600000"
"43.458333";"0.590857";"0.828951";"341.875000";"1";"0.670000"
"54.208333";"0.144723";"0.859642";"349.375000";"1";"0.530000"
"46.333333";"0.340383";"0.838457";"346.904762";"1";"0.580000"
"54.166667";"0.267956";"0.879410";"347.541667";"1";"0.590000"
"49.125000";"0.239036";"0.854989";"345.541667";"1";"0.500000"
"53.125000";"0.250788";"0.855795";"347.666667";"1";"0.510000"
"45.930233";"0.666992";"0.827305";"342.511628";"1";"0.596000"
"53.761905";"0.274685";"0.853484";"348.095238";"1";"0.510000"
"53.708333";"0.146657";"0.861140";"349.375000";"1";"0.650000"
"53.875000";"0.197436";"0.868095";"347.458333";"1";"0.610000"
"40.000000";"0.507133";"0.817212";"344.625000";"1";"0.690000"
"41.714286";"0.412879";"0.827603";"347.761905";"1";"0.600000"
"45.666667";"0.227284";"0.848630";"347.250000";"1";"0.660000"
"52.333333";"0.188475";"0.856040";"350.000000";"1";"0.583000"
"48.238095";"0.277984";"0.841138";"348.142857";"1";"0.530000"
"48.541667";"0.245652";"0.857904";"347.833333";"1";"0.660000"
"50.116279";"0.658918";"0.836267";"344.790698";"1";"0.650000"
"34.208333";"1.169215";"0.761232";"337.833333";"1";"0.590000"
"46.904762";"0.377397";"0.839716";"347.000000";"1";"0.570000"
"50.291667";"0.332170";"0.856632";"347.916667";"1";"0.570000"
"52.000000";"0.228453";"0.849062";"349.809524";"1";"0.550000"
"54.041667";"0.156366";"0.864174";"347.375000";"1";"0.670000"
"48.833333";"0.194182";"0.843439";"346.750000";"1";"0.580000"
"50.095238";"0.185190";"0.857181";"346.761905";"1";"0.640000"
"32.714286";"0.336275";"0.794280";"343.809524";"0";"0.569000"
"54.666667";"0.157985";"0.874960";"349.619048";"1";"0.500000"
"48.375000";"0.226553";"0.833497";"347.958333";"1";"0.630000"
"55.809524";"0.199535";"0.869825";"348.904762";"1";"0.580000"
"43.416667";"0.614692";"0.821069";"346.500000";"1";"0.510000"
"54.619048";"0.112410";"0.859051";"348.857143";"1";"0.560000"
"43.857143";"0.232016";"0.836251";"347.571429";"0";"0.535000"
"44.761905";"0.455364";"0.835970";"346.238095";"1";"0.520000"
"50.619048";"0.266127";"0.847940";"347.380952";"1";"0.700000"
"49.714286";"0.060429";"0.871157";"349.761905";"1";"0.592000"
"42.860465";"1.189822";"0.818312";"341.279070";"1";"0.670000"
"44.291667";"0.317273";"0.789598";"336.125000";"0";"0.580000"
"46.714286";"0.176676";"0.842439";"348.285714";"1";"0.550000"
"56.333333";"0.175479";"0.860055";"349.380952";"1";"0.560000"
"52.238095";"0.191553";"0.856823";"347.428571";"1";"0.640000"
